id,원본 파일명,최종 업데이트 날짜,제 O장,제 O조,content,단락 수,콘텐츠 타입
2702a108-da95-413a-b524-df8902a4923a,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제2 장,제12조(실적평가),"소송수행변호사및자문변호사의업무수행의성실 성, 업무수행능력, 업무수행결과등실적을평가하여실적이저조한 - 5 - 경우계약을해지하거나재선임을제한할수있다.",1,regulation
63c2e53a-f06c-4818-bd6b-a04b2e3f2e94,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제2 장,제13조(계약해지),"①소송수행변호사및자문변호사의선임기간중 다음각호의하나에해당하는경우에는계약을해지할수있다. 1. 선임계약에서정한업무를기피또는해태하는경우 2. 선임계약에서정한의무를위반하는경우 3. 제6조의선임제한사유가발생한경우 4. 제12조의실적이저조하여계약을유지하기어려운경우
②제1항에따라계약을해지한경우그계약당사자와2년이내에 재계약하여서는아니된다.",1,regulation
5ae5d50a-6934-45cd-b80b-c155947de1d8,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제2 장,제14조(통지의무),소송수행변호사및자문변호사는제6조의선임제 한사유에대하여지체없이공사에통지해야한다.,1,regulation
7ec33422-418f-41ae-986b-04922d620930,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제2 장,제15조(정보공개),공사는자체홈페이지등을통해관계법률에저촉 되지않는범위에서변호사운용현황정보를공개해야한다.,1,regulation
2b927ddc-f250-4c4e-8927-c6ef9664531b,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제3 장,제16조(수행부서),"①소송업무는소송관련부서에서수행하되, 소송관련 부서가2개이상인경우에는제20조에따른소송협의체에서소송관 련부서중소송수행을주관하기로한부서에서수행한다. - 6 -
②제1항에따라소송업무를수행하는부서(이하“소송수행부서”라한 다)는소송의진행경과및결과를지체없이소송수행부서가아닌소 송관련부서및소송지원부서(양자를통칭하여이하“소송수행유관부 서”라한다)에게통지하여야하며, 소송수행유관부서는관련자료의 제출등소송수행에필요한협조를하여야한다. [본조신설2022.3.22.]",1,regulation
0dee31a0-3033-491d-9a42-3e0d8b3224bd,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제3 장,제17조(제소),"소송수행부서는소관업무중소송에따라처리하여야할 사안이발생한경우사건경위, 제소사유, 증거자료등을포함한제 소방침을정하여제소하여야한다. 이경우제소방침을정하기전에 미리소송지원부서와협의하여야한다. [본조신설2022.3.22.]",1,regulation
a8aad165-0755-4cff-9082-14f9d2af5484,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제3 장,제18조(응소),"①공사또는임직원에대한소송절차가개시된경우소 송지원부서는소송관련부서에이를통보하며, 통보받은소송관련부 서는즉시사건경위를파악하고증거자료를수집하는등응소에필 요한방침을정하여소송수행부서에서응소하여야한다.
②제1항에따른응소에필요한방침을정하기전에소송관련부서는 미리소송지원부서와협의하여야한다. [본조신설2022.3.22.]",1,regulation
41b9ed20-6819-4d49-b437-c3396a7268a7,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제3 장,제19조(상소제기등),상소제기등기타주요소송행위에관한사항은 소송수행변호사와소송수행유관부서의의견등을참작하여소송수 행부서에서정한다. - 7 - [본조신설2022.3.22],1,regulation
01a20eb5-4d5b-456c-b0b2-720e40eaf586,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제3 장,제20조(소송협의체),"①소송지원부서는소송수행부서결정, 주요쟁점 사항검토및제소방침‧응소방침마련, 구상권행사에관한사항결 정이나그밖의소송수행업무등을지원하기위해필요한경우소송 협의체를구성‧운영할수있다.
②소송협의체는소송지원부서장, 소송관련부서장, 공사에소속된변 호사를포함한7인이내의위원으로구성하며, 필요한경우외부전 문가를참여시킬수있다.
③소송협의체의구성및운영에관한세부사항은소송지원부서에서 따로정한다. [본조신설2022.3.22.] 제2절 소송결과에따른조치<신설2022.3.22.>",1,regulation
6008bdba-a3e7-42ca-8971-50aa1f90111d,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제3 장,제21조(소송결과통보등),"①소송수행부서는소송이종결된경우지체 없이소송수행유관부서에게소송진행경위, 판결내용, 소송비용등에 관한사항을포함한소송수행결과를통보하여야한다.
②소송수행부서는소송결과에따라채권행사, 채무이행또는상소 제기등필요한조치를하여야하며, 소송수행유관부서는이에필요 한협조를하여야한다. [본조신설2022.3.22.] - 8 -",1,regulation
eac8c887-1c63-4a69-a240-e0d3be47a9cc,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제3 장,제22조(소송비용회수등),"①소송수행부서는공사승소(일부승소포 함) 판결이최종확정된날로부터60일이내에관할법원에소송비용 액확정신청을하여야하며, 소송비용액확정결정이최종확정된날 로부터15일이내에소송수행유관부서에게결정사항을통보하여야 한다.
②소송수행부서는소송비용액확정결정이최종확정된날로부터30 일이내에30일이상의기간을정해상대방에게소송비용을납부하 도록안내하여소송비용을회수하고, 필요할경우강제집행등의조 치를하여야한다.
③제1항및제2항에도불구하고다음각호의어느하나에해당하 는경우소송비용을회수하지아니할수있다. 다만, 제5호의경우 제4항에따른소송비용위원회로부터소송비용미회수의의결을미 리받아야한다. 1. 상대방이법률의착오또는법률의무지로공사를당사자또는 참가인으로지정한경우 2. 상대방에게경제적자력이없는경우(국민기초생활수급권자, 채무 자회생및파산‧면책등경제적어려움을소명할수있는객관적 자료를제출한경우에한함) 3. 소송비용회수에드는비용보다공사가회수해야할소송비용이 적은경우 4. 상대방의사망, 실종, 행방불명등으로회수가불가능한경우 - 9 - 5. 공익소송등상대방에게소송비용을부담시키는것이적절하지 않다고사장의승인을받은경우
④소송비용미회수사유및여부등을심의하기위해필요한경우 외부위원을반드시포함하여소송비용위원회를별도로구성‧운영할 수있으며, 이에관한세부사항은소송수행부서에서따로정한다. [본조신설2022.3.22.]",1,regulation
3c70415e-5cbd-4581-ae41-063fbde0a3db,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제3 장,제23조(소송비용지급등),"①공사의패소확정으로소송상대방이법원 에소송비용액확정신청을하여그확정결정문이공사로송달된 경우 소송수행부서는 지체없이 결정사항을 소송수행유관부서에게 통보하여야한다.
②소송수행부서는소송상대방으로부터소송비용의청구가들어오면 소송비용을지급한다.
③제2항에따라소송비용을지급한경우귀책사유있는원인제공자 가따로있는때에는제20조에따른소송협의체에서그에대한구 상권행사여부및구상을위해필요한조치방침을결정하여야한다.
④제3항에따라구상권을행사하기로결정된때에는지체없이소 제기를포함하여구상을위한필요한조치를취해야하며, 구상금 청구의소를제기할경우제3장에따라소송업무를처리한다. [본조신설2022.3.22.] - 10 - 부 칙 이지침은2013년9월24일부터시행한다. 부 칙<2020.5.27> 이지침은2020년6월1일부터시행한다. 부 칙<2022.3.22> 이지침은2022년4월1일부터시행한다. - 1 - (별지제1호서식) 소송위임 기본계약서 •의 뢰 인(甲) : 한국방송광고진흥공사 •수 임 인(乙) : 사건명 관    할 사건번호 신청인 상대방 甲과 乙은 위 사건의 처리위임에 관하여 다음과 같이 약정한다.",1,regulation
ef4de6fe-b06e-4582-b8d8-28e6b1222569,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제3 장,제1조,(권한의 수여) 위 사건을 처리하기 위하여 甲은 위임장에 기재된 일체의 권한을 乙에게 수여한다.,1,regulation
5a058ba9-b8cf-4190-b5d8-cd7ff32ac9e9,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제3 장,제2조,"(착수금)
①甲은 위임사무의 착수금으로 금__________원(부가가치세 별도)을 위임계약의 성립과 동시에 乙에게 지급한다.
②甲은 제1항의 착수금에 대하여 소의 취하(상소의 취하), 재판상 또는 재판 외의 화해나 조정, 당사자의 사망, 해임, 위임계약의 해제 등의 사유가 발생 하였을 때에도 원칙적으로 그 반환을 청구할 수 없다. 다만, 甲의 귀책사유 가 없고 상당한 이유가 있는 때에는 甲은 乙에게 착수금의 감액을 청구할 수 있다.",1,regulation
ebba3edb-05d0-4a13-8d27-ce3e623f8145,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제3 장,제3조,"(성공보수) 위임사무가 성공한 때에는 다음에 따라 甲은 乙에게 성공보수를 지급하기로 한 다. 1. 지급시기 : 결정문 송달시 2. 지급액 : 전부 승소한 때에는 금__________원(부가가치세 별도)을 지급한다. 단, 일부승소 또는 화해(조정 포함)가 성립한 때에는 전부 승소시 사례금에 대한 승소비율만큼의 해당액을 지급한다.",1,regulation
1b75103f-9def-4c5d-a328-3711796b84e1,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제3 장,제4조,"(비용)
①착수금 및 성공보수와는 별도로, 乙이 위임사무를 처리하는 데 필요한 인지 대, 송달료, 자료수집비, 기록복사비용, 검증 및 감정 비용, 증인여비, 교통‧ 통신비, 가압류‧가처분 신청, 강제집행, 공탁, 등기 등에 소요되는 소송비용 은 甲의 부담으로 한다. 특히 증인여비, 송달료, 기록복사비용, 기타 사건수 - 2 - 행에 필요한 사소한 비용 등의 지급절차의 번거로움을 피하기 위하여 甲은 미리 이 약정체결과 동시에 금__________원을 乙에게 예납하고, 위임사무의 종료시 예납액이 남아있으면 乙은 이를 甲에게 즉시 반환한다.
②전항의 가압류‧가처분신청, 강제집행, 공탁, 등기 등에 소요되는 비용산정은 乙이 정하는 요율에 따른다.",1,regulation
e144537d-6cee-4e60-9841-1671cf6b81f2,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제3 장,제5조,"(승소로 보는 경우) 다음의 경우에는 전부 승소로 보고 甲은 乙에게 제3조에서 정한 성공보수를 전 액 지급하는 것을 원칙으로 한다. 다만, 상당한 이유가 있는 때에는 甲은 乙에 게 감액을 청구할 수 있다. 1. 甲또는 상대방이 임의로 청구의 포기 또는 인낙, 화해, 소의 취하 또는 포기 를 하거나 상대방의 상소취하에 동의를 한 때. 2. 甲이 이 계약서에 정한 의무를 이행하지 않거나, 乙에게 진술한 내용이 허위 인 까닭에 乙이 甲과의 위임계약을 해제한 때. 3. 甲이 이 위임계약을 임의로 해제하거나 乙에게 책임 없는 사유로 위임이 종 료된 때. 4. 사건 확정시에 성공보수를 지급하기로 약정한 경우, 甲이 그 승소 후의 상급 심 단계에서 乙에게 사건 위임을 하지 아니한 때. 5. 행정 및 조세 사건에서 행정심판 또는 소 제기 후 처분청이 직권으로 당해 처분을 취소하거나 경정처분한 때.",1,regulation
57e5eccf-dbf4-4fdb-b44b-3d392ed75a19,변호사 운용 및 소송업무 처리지침(2022년도 3월 개정).pdf,2022-03,제3 장,제6조,"(자료의 제공 및 폐기)
①위임사무를 처리하는 데 필요하다고 인정하여 乙이 제출을 요구한 서류 및 자료나 조회한 사항에 대하여 甲은 신속히 이에 응하여 제출하거나 회답하 여야 한다.
②乙은 위임사무가 종료한 이후 전항의 서류와 자료의 처리에 관하여 甲에게 통지하여야 하며, 甲이 그 통지를 받은 때부터 3개월 이내에 회신하지 아니 하는 때에는 乙이 임의로 폐기하여도 甲은 이의를 제기하지 아니한다.",1,regulation
